Time,Price,Volume,Returns,Bulls,Bears
2018112018,4502.66,1946.878991,0.009117029,26128.23579,31171.95902
2018112020,4335.68,7913.079863,-0.037084745,26912.76715,32246.96931
2018112022,4352,2138.128313,0.003764115,27129.902,31602.80026
2018112100,4289.23,2278.010612,-0.014423254,27277.63902,31897.14574
2018112102,4440.29,1696.313723,0.035218442,27152.21495,31130.56898
2018112104,4312.35,762.0979565,-0.028813433,27256.19637,31226.92705
2018112106,4478.55,928.9152304,0.038540471,27162.78925,31168.25466
2018112108,4546.17,3280.596236,0.015098637,27012.39851,30243.81679
2018112110,4498.48,1660.719896,-0.010490149,26923.29053,30203.91465
2018112112,4449.1,1457.396237,-0.010977041,26787.10258,30090.86525
2018112114,4514.45,2212.734569,0.014688364,26719.83575,29699.99831
2018112116,4431.43,2069.267981,-0.018389837,26854.80996,29823.79745
2018112118,4411.4,1482.634439,-0.004519986,26968.25514,30005.23173
2018112120,4450,2142.498148,0.008750057,26917.35264,30513.89376
2018112122,4538.01,707.0649773,0.019777528,27204.87948,30741.93264
2018112200,4588.44,851.0101994,0.011112801,27162.51811,30684.48249
2018112202,4527.76,615.0608764,-0.013224538,27144.89488,30602.50608
2018112204,4530,690.8052391,0.000494726,27035.13786,30257.38432
2018112206,4518.83,579.9954084,-0.002465784,27081.79432,30219.72047
2018112208,4440.09,637.8354652,-0.017424864,27040.42846,30330.10062
2018112210,4457.08,779.398683,0.003826499,26657.37074,30130.4683
2018112212,4417.1,945.0861421,-0.008969998,26470.78292,30430.63077
2018112214,4456.49,496.4170657,0.008917616,25932.74816,29362.8479
2018112216,4460,473.5518414,0.000787615,25874.86477,28880.26659
2018112218,4396.23,707.9050926,-0.014298206,25826.89352,28715.68842
2018112220,4429,1325.215146,0.007454114,25958.19086,28139.55455
2018112222,4275.23,2156.18057,-0.034718898,25651.71268,28478.07307
2018112300,4191.47,1934.677254,-0.019591928,25820.49154,28998.48923
2018112302,4214.01,1685.80608,0.005377588,25561.77742,28474.74274
2018112304,4212.63,2018.691803,-0.000327479,26099.85778,28628.96399
2018112306,4222.45,773.1810871,0.002331085,26115.39383,28666.77293
2018112308,4311.07,1215.323439,0.020987815,26008.59452,27281.42738
2018112310,4295.96,845.1106273,-0.00350493,25874.84365,26812.57231
2018112312,4264,865.1557113,-0.007439548,25875.45906,26699.0451
2018112314,4275,624.2034891,0.002579737,25856.69581,26817.54077
2018112316,4218.63,2109.762042,-0.013185965,25840.82019,27851.61207
2018112318,4232.08,442.9635316,0.003188239,25808.61788,27663.73807
2018112320,4260.17,371.9046538,0.006637398,25990.15834,28003.54104
2018112322,4288.26,435.9976509,0.006593634,25992.83141,27341.71105
2018112400,4340,654.1114493,0.0120655,27345.65527,27278.18344
2018112402,4297.17,313.6948128,-0.009868664,27389.82771,26917.45253
2018112404,4273.83,400.7360971,-0.005431482,27333.19929,27216.66848
2018112406,4267.74,225.8509412,-0.001424951,27571.27713,27927.14003
2018112408,4305.92,298.8241056,0.008946187,27143.22897,26804.69674
2018112410,4264.85,585.3650154,-0.009538031,27503.85658,27398.10308
2018112412,4246.89,702.7270109,-0.004211168,27432.16964,27389.11886
2018112414,4228.42,292.2655478,-0.004349065,27525.90256,26465.44046
2018112416,4211.4,347.6642092,-0.004025144,27681.94399,27372.26316
2018112418,4130.62,694.8411673,-0.01918127,27494.45453,27540.95487
2018112420,3805.59,5927.326155,-0.078687945,26934.66533,29506.44333
2018112422,3785.65,3793.337663,-0.005239661,27457.77471,32976.24635
2018112500,3781.3,2059.499219,-0.001149076,27380.71369,33284.84748
2018112502,3644.77,2924.177927,-0.03610663,27091.13349,33537.2369
2018112504,3663.39,1575.405851,0.00510869,26819.5976,34672.38533
2018112506,3711.13,1056.320418,0.013031646,26965.09159,34490.46774
2018112508,3608.2,1475.547067,-0.027735488,27048.19278,34285.68162
2018112510,3779.7,5159.77687,0.047530625,27272.76978,34369.73019
2018112512,3821.07,2045.691931,0.010945313,27354.32438,34160.51908
2018112514,3726.95,1383.175095,-0.024631844,27103.59987,33981.45072
2018112516,3671.89,1248.46618,-0.014773474,27648.2891,34717.04839
2018112518,3790.11,1868.52429,0.032195954,27744.76723,34147.67767
2018112520,4047.53,3892.074353,0.067918873,27870.76508,31607.90847
2018112522,3938.89,2281.288432,-0.026841061,27695.92854,30214.1201
2018112600,3945.06,1391.502501,0.001566431,27899.10372,30655.83222
2018112602,3981.3,791.3698061,0.009186172,27828.08868,30380.04692
2018112604,3970.17,1072.767761,-0.002795569,27771.13308,30252.57525
2018112606,3973.3,1567.464236,0.000788379,27447.37533,29988.66058
2018112608,3891.53,2786.393598,-0.020579871,27369.61487,29955.89534
2018112610,3931.92,1294.437424,0.010378951,27396.4742,30717.50816
2018112612,3827.93,1494.810402,-0.026447639,27334.46206,31527.98382
2018112614,3685.37,2572.515373,-0.03724206,27621.17433,32044.00403
2018112616,3731.74,3243.760885,0.012582183,27605.84483,33212.74696
2018112618,3779.58,2577.358838,0.012819757,27303.04727,33182.88617
2018112620,3662.39,3703.788086,-0.031006091,27238.36663,34092.45763
2018112622,3727.34,1861.71403,0.017734321,27147.13695,33824.54752
2018112700,3681.54,1372.552312,-0.012287583,27253.291,33798.95031
2018112702,3681.46,1223.140506,-2.17E-05,27224.66032,33839.77321
2018112704,3732.72,1473.076444,0.013923824,27435.62455,33487.71685
2018112706,3735.27,1532.377395,0.000683148,27999.51321,33513.57486
2018112708,3655.16,1595.717705,-0.02144691,28286.49675,34380.86276
2018112710,3653.36,2275.314796,-0.000492455,28134.30827,35063.59756
2018112712,3709.69,1908.075275,0.015418683,29038.07509,34560.48114
2018112714,3663.66,1369.351809,-0.012408045,29414.40197,35127.26957
2018112716,3681.33,1076.050303,0.004823046,29429.15283,34246.59369
2018112718,3716.16,990.2416837,0.009461254,29327.62975,34550.69012
2018112720,3771.93,851.6967311,0.015007427,29426.07446,34890.62058
2018112722,3771.01,1146.408008,-0.000243907,29894.70639,35216.63993
2018112800,3798.09,1258.25633,0.0071811,29838.81066,35282.70493
2018112802,3846.6,1379.659193,0.012772209,29786.99267,35103.98587
2018112804,3984.06,3536.027095,0.035735455,29402.04828,34405.70176
2018112806,4020.41,1332.239904,0.009123859,29208.51161,34336.99744
2018112808,3970.14,877.6768592,-0.0125037,29018.16862,34645.84556
2018112810,4006.84,1028.07662,0.009244007,28969.62321,34051.75395
2018112812,4137.65,3100.224412,0.032646674,28121.27941,33815.08285
2018112814,4210.12,1732.287076,0.017514773,29170.12679,35233.2471
2018112816,4183.29,1756.650427,-0.00637274,29396.81983,34796.97388
2018112818,4277.22,3153.054215,0.022453619,28550.63973,34857.03458
2018112820,4222.47,2881.665298,-0.01280037,28734.85845,35554.76369
2018112822,4220.16,947.8960594,-0.000547073,28086.82135,33710.1234
2018112900,4124.61,1039.475153,-0.022641322,28055.71676,33540.76484
2018112902,4126.54,864.0083873,0.000467923,28007.55703,32868.16322
2018112904,4188.71,970.375093,0.015065891,28361.31792,33072.87924
2018112906,4161.43,796.9929065,-0.006512745,28435.27458,33591.8666
2018112908,4315.6,2181.935892,0.037047361,29355.81182,35829.79724
2018112910,4347.9,1611.280058,0.007484475,29338.51591,35761.20515
2018112912,4248,1641.601046,-0.022976609,29220.19729,35763.37833
2018112914,4243.15,1768.529383,-0.001141714,29095.96001,35808.97913
2018112916,4274.03,1044.412545,0.007277612,28945.05509,35378.0584
2018112918,4187.37,2215.922487,-0.020275946,29245.01777,35607.4142
2018112920,4186.06,1148.259617,-0.000312846,29194.09366,35390.61422
2018112922,4249.8,661.2200593,0.015226729,28307.48115,35638.05696
2018113000,4203.09,666.4714733,-0.010991105,28378.07787,35715.13034
2018113002,4255,935.9530127,0.012350437,28299.26964,35320.5928
2018113004,4262.16,508.6722858,0.001682726,28349.16024,35699.69962
2018113006,4166.37,1037.122713,-0.02247452,28436.40671,35086.1691
2018113008,4166.11,867.6616049,-6.24E-05,28446.5174,33941.02307
2018113010,3941.68,2895.298723,-0.053870397,28692.42355,33851.81373
2018113012,3983.38,2581.402383,0.010579245,29217.77973,34495.75316
2018113014,3968.97,1352.799498,-0.003617531,28917.09553,34400.09163
2018113016,3992.22,977.4024886,0.005857943,28938.55263,34528.84274
2018113018,3969.62,761.5118173,-0.005661011,28933.69885,34544.44734
2018113020,3934.69,1260.593019,-0.008799331,28938.96043,34903.54139
2018113022,3971.06,519.73243,0.009243422,28886.83087,34954.05402
2018120100,3968.71,251.3833095,-0.000591782,28753.17531,34804.10914
2018120102,3969.8,273.9647154,0.000274648,28877.93429,35396.86031
2018120104,3942.98,269.1644053,-0.006756008,28860.57843,35241.59546
2018120106,3940,223.3808596,-0.000755774,29118.03837,35533.23944
2018120108,3969.3,329.2472204,0.007436548,29100.80705,35313.46581
2018120110,4131.65,2400.643188,0.040901418,27519.7555,36205.53347
2018120112,4131.66,544.7242386,2.42E-06,27450.88559,36219.33188
2018120114,4169.58,332.7370813,0.009177909,27457.15901,35242.97812
2018120116,4217.81,659.3546359,0.011567112,27263.81564,35032.91163
2018120118,4231.16,229.9293081,0.00316515,27316.40649,34997.07361
2018120120,4174.9,675.9592028,-0.01329659,27345.10444,33958.80861
2018120122,4140.39,221.7443723,-0.008266066,27363.06084,33994.87158
2018120200,4229.85,377.1918549,0.02160666,27607.55489,34163.7246
2018120202,4138.5,996.8464614,-0.021596511,27590.35668,33948.09285
2018120204,4072.84,677.508453,-0.015865652,27513.62816,33834.16552
2018120206,4113.88,265.5218259,0.010076507,27627.22597,33843.38781
2018120208,4153.85,467.1432205,0.009715889,27750.51866,33854.06102
2018120210,4072.77,785.6889249,-0.019519241,27775.56008,33807.56982
2018120212,4084.99,519.6597307,0.003000415,27767.8704,34070.34402
2018120214,4116.61,748.0860037,0.007740533,27442.69529,34049.80399
2018120216,4101.84,563.5035751,-0.003587904,27496.65006,33517.03806
2018120218,4117.23,270.9619063,0.003751975,27456.03948,33361.44897
2018120220,4148.87,780.9763645,0.007684778,27541.09346,33139.59357
2018120222,4102.05,566.0737373,-0.011285,27718.23484,33982.56875
2018120300,4083.54,612.7904103,-0.004512378,27771.17592,34024.23782
2018120302,3959.05,1244.836804,-0.030485804,27554.33468,34858.09991
2018120304,3958.51,402.7485744,-0.000136396,27559.455,35228.06702
2018120306,3965.3,335.1498581,0.001715292,27557.84337,35448.01146
2018120308,3975.19,828.9650707,0.002494137,27872.83905,36043.7606
2018120310,3969,507.3277826,-0.001557158,27762.62825,36275.57532
2018120312,3977.9,859.7043374,0.002242378,27562.0518,36189.49401
2018120314,3823.02,2748.279056,-0.038935117,26887.65797,35747.70859
2018120316,3827.62,1237.156823,0.001203237,26919.71615,36315.18502
2018120318,3813.78,565.3158432,-0.003615824,26644.14891,36226.76317
2018120320,3871.29,559.8653984,0.015079527,26562.46909,36252.48225
2018120322,3834.34,824.5373474,-0.009544622,26374.64052,36040.52305
2018120400,3856,1044.896739,0.005648951,26439.70197,35886.79443
2018120402,3817.23,1125.730208,-0.010054461,26647.46238,36215.99417
2018120404,3773.51,671.2273212,-0.011453331,26920.25376,36667.44611
2018120406,3972.67,2214.810947,0.052778448,26700.29257,35371.50395
2018120408,3962.12,789.8212355,-0.002655645,26702.59106,35411.29559
2018120410,3959.99,822.2037586,-0.000537591,26621.79604,34901.96745
2018120412,3957.5,980.1332389,-0.000628789,26423.70306,34556.63728
2018120414,3975.28,1336.8204,0.004492735,26815.84862,34025.84809
2018120416,3910.4,1269.514077,-0.016320863,26983.45147,34417.60406
2018120418,3907.99,571.0239651,-0.000616305,26864.57109,34387.56243
2018120420,3900.46,987.2766433,-0.001926822,26750.905,34506.42778
2018120422,3903.52,436.4783544,0.000784523,26661.60847,34537.17014
2018120500,3882.32,615.3108689,-0.005430996,26488.65547,34434.87957
2018120502,3834.13,973.3471188,-0.012412681,26620.99898,34676.25677
2018120504,3850,794.9404602,0.00413914,26587.52985,34741.7282
2018120506,3805,953.229972,-0.011688312,27939.96712,36465.65204
2018120508,3834.35,972.6093609,0.007713535,27868.10038,36430.81475
2018120510,3869.47,899.3195835,0.00915931,27976.12623,36282.34722
2018120512,3842.22,616.9768037,-0.007042308,27797.46135,36001.30348
2018120514,3829.08,1125.820596,-0.003419898,27585.79723,35853.21952
2018120516,3713.5,3371.97927,-0.030184796,27141.26039,35550.21686
2018120518,3697.84,1097.580121,-0.004217046,26897.9277,35632.72383
2018120520,3721,794.9149,0.006263116,26925.47107,35757.0414
2018120522,3696.69,1227.098051,-0.00653319,26960.06989,36137.15115
2018120600,3719.52,1094.853292,0.006175795,26964.34154,36189.74869
2018120602,3711.58,791.0866022,-0.002134684,26999.37297,37344.64769
2018120604,3815.98,1643.969406,0.028128183,27011.96953,37211.84828
2018120606,3815.4,568.7506251,-0.000151992,27327.58692,37567.33036
2018120608,3817.49,590.4963757,0.00054778,27146.93758,37385.47666
2018120610,3773.63,1168.403923,-0.011489225,27382.04904,37143.84112
2018120612,3673.08,997.9420505,-0.026645432,27343.39021,37191.87598
2018120614,3634.4,3041.862502,-0.010530672,27742.40129,37244.61358
2018120616,3605.52,1696.408575,-0.007946291,27820.80926,37350.37039
2018120618,3635.72,748.5683351,0.008376046,28016.63619,37172.41635
2018120620,3593.39,678.3457353,-0.011642811,27879.58098,37141.55952
2018120622,3437.26,2460.27955,-0.043449222,27804.16225,38574.15657
2018120700,3355.04,3946.24611,-0.023920216,26932.95064,38700.13476
2018120702,3332.5,1522.474199,-0.006718251,27260.76415,39491.28321
2018120704,3405,1338.905205,0.021755439,27169.51616,39147.47922
2018120706,3381.07,1196.530217,-0.0070279,27084.59619,38874.02338
2018120708,3360.66,1463.06683,-0.006036551,26839.57765,39616.76762
2018120710,3381,1318.752167,0.006052383,26859.29862,39804.24682
2018120712,3392.94,1809.269991,0.0035315,26868.71809,39494.47536
2018120714,3314.68,1726.864549,-0.023065542,26737.39066,39415.50548
2018120716,3250.69,4452.100549,-0.019305031,26953.70086,41400.23166
2018120718,3466.32,4263.303822,0.066333609,27358.56269,41934.20081
2018120720,3390,2662.378337,-0.022017586,28427.19994,42410.12323
2018120722,3380.68,813.3396491,-0.002749263,28121.2169,42244.31301
2018120800,3440.95,990.4204259,0.017827774,28265.98632,42610.88976
2018120802,3450.29,757.3033313,0.002714367,28449.52426,42959.17346
2018120804,3437.5,658.7649711,-0.003706935,28088.6987,42995.22495
2018120806,3433.67,800.1918644,-0.001114182,28265.11959,43063.89383
2018120808,3388.54,1030.796251,-0.013143371,27992.96064,42981.72181
2018120810,3414.29,462.7081241,0.007599143,27950.96777,42820.72615
2018120812,3325.32,687.5671164,-0.026058126,27818.41872,41913.27877
2018120814,3354.79,1019.196844,0.008862305,27950.47353,41428.75941
2018120816,3358.34,526.5832428,0.001058188,27939.02453,41352.22073
2018120818,3354.43,655.886102,-0.001164266,27671.49871,41312.63816
2018120820,3280.77,900.4204228,-0.021959021,27204.90101,41066.43818
2018120822,3398.8,1686.510579,0.03597631,27075.88115,38622.05957
2018120900,3415.59,360.7585549,0.004939979,27042.76795,38332.97219
2018120902,3399.1,428.1473728,-0.004827863,27134.19047,38447.25964
2018120904,3399.99,158.7921945,0.000261834,27084.39868,38337.02974
2018120906,3402.84,407.4386549,0.000838238,27369.15062,38175.37892
2018120908,3399.38,781.5795795,-0.001016798,27440.56976,38140.01956
2018120910,3421.56,580.2317046,0.006524719,27362.89671,38134.77944
2018120912,3473.99,489.418184,0.01532342,27549.65294,37965.02075
2018120914,3560.03,1795.815282,0.024766911,27433.23063,37780.43395
2018120916,3556,1247.06193,-0.001132013,27319.67877,37703.30319
2018120918,3564.21,862.5430407,0.002308774,27315.31496,37678.24755
2018120920,3523.78,376.2308103,-0.011343327,27460.33625,37739.85409
2018120922,3529.75,523.0056441,0.001694203,27371.48339,37718.02
2018121000,3556.63,316.0825837,0.00761527,27444.09781,37718.76331
2018121002,3536.83,785.9383556,-0.005567068,27475.67082,37631.16262
2018121004,3527.5,315.5638491,-0.002637955,27427.44616,37600.05618
2018121006,3482.52,856.6450062,-0.01275124,27135.64985,36890.90561
2018121008,3487.93,418.9307441,0.001553473,27092.77192,36779.5716
2018121010,3490.37,531.7824677,0.000699555,27033.47201,36716.40884
2018121012,3489.48,461.6033516,-0.000254987,26990.70753,36568.35077
2018121014,3412,1382.000822,-0.022203881,26893.33618,36135.97824
2018121016,3420.78,2261.366262,0.002573271,26750.84918,35893.58497
2018121018,3377.78,1483.467888,-0.012570233,26734.90314,36016.55579
2018121020,3407.09,1151.111062,0.008677297,26743.55256,35981.07678
2018121022,3408,410.7763778,0.00026709,26835.54284,36015.60294
2018121100,3385,491.9738463,-0.006748826,27064.82739,36499.64793
2018121102,3385.5,600.5445665,0.00014771,27014.65424,36448.98412
2018121104,3416.3,466.3719936,0.009097622,26991.53649,36540.5731
2018121106,3396.41,472.521633,-0.005822088,27070.18532,36634.62908
2018121108,3394.57,397.4596092,-0.000541748,27172.96733,36697.7881
2018121110,3345,1818.861639,-0.014602733,27063.38933,36123.02572
2018121112,3348.31,897.0979301,0.000989537,27080.08096,36053.17407
2018121114,3323.95,1113.504147,-0.007275312,28920.09309,38168.9603
2018121116,3347.08,949.9088593,0.006958588,28873.87524,38037.31771
2018121118,3332.38,585.6992016,-0.004391888,28675.16593,37739.39185
2018121120,3376.45,918.6208583,0.013224782,28733.68592,37668.08585
2018121122,3353.42,239.1464244,-0.006820773,28677.98189,37476.5207
2018121200,3335.17,356.5534381,-0.005442205,28760.49467,37403.15892
2018121202,3343.51,261.0211101,0.002500622,28728.06766,37405.909
2018121204,3342.02,299.0661061,-0.000445639,28658.28261,37313.47962
2018121206,3375.38,647.7768587,0.009981987,28976.66932,37014.84222
2018121208,3384.18,379.5855531,0.002607114,29130.29232,37043.33529
2018121210,3411.96,933.9660316,0.008208783,29419.13599,37105.29429
2018121212,3405,940.4416179,-0.002039883,29230.87224,36121.13802
2018121214,3448.13,1242.225307,0.012666667,29258.90981,36280.4956
2018121216,3439.73,790.466583,-0.002436103,29702.4926,36407.96965
2018121218,3432.22,528.8922395,-0.002183311,29548.11917,36364.17185
2018121220,3441.25,375.8217635,0.00263095,29604.06159,36383.85843
2018121222,3430.18,528.287173,-0.003216854,29612.87121,36438.65589
2018121300,3376.89,543.5100987,-0.015535628,29585.80078,36219.62979
2018121302,3385.82,321.165304,0.002644445,29599.98877,36258.68772
2018121304,3371.52,602.877109,-0.004223497,29541.8179,36242.74165
2018121306,3377.05,577.1958396,0.00164021,29629.18845,36232.11291
2018121308,3385.83,847.848507,0.002599902,29589.66,36336.95282
2018121310,3364.2,586.0358561,-0.006388389,29541.52909,36454.90505
2018121312,3394,1772.67839,0.008857975,29471.00778,36518.62186
2018121314,3397.66,920.3000273,0.001078374,29399.07648,36478.31692
2018121316,3363.93,599.4153419,-0.009927421,29473.51328,36627.63794
2018121318,3311.37,1414.053692,-0.015624582,29075.69132,36771.57558
2018121320,3254.95,2462.508641,-0.017038265,28685.1451,36338.98414
2018121322,3262.73,1067.430276,0.002390206,28749.00151,36324.92023
2018121400,3271.02,1197.353038,0.002540817,28873.92518,36703.3686
2018121402,3250.54,641.6498654,-0.006261044,28947.3799,37366.59358
2018121404,3250.39,264.0668715,-4.61E-05,29090.22084,37286.1564
2018121406,3261.35,371.3623557,0.003371903,28989.64643,37190.2142
2018121408,3255,1313.422332,-0.001947046,29227.55127,37224.27391
2018121410,3254.5,723.6671981,-0.00015361,29362.23345,37124.54874
2018121412,3248.5,840.5322538,-0.001843601,29150.50483,36756.92923
2018121414,3227.42,1628.333449,-0.006489149,29311.77863,37169.6664
2018121416,3177.58,3772.787596,-0.015442676,29780.31837,36852.8329
2018121418,3180.87,961.0118674,0.001035379,30267.84669,37303.86799
2018121420,3157.98,1140.558742,-0.007196144,30456.94508,37303.55187
2018121422,3195.75,1582.759697,0.011960177,30482.15033,37022.10522
2018121500,3207.63,502.7592796,0.003717437,30505.40287,36705.51911
2018121502,3220,220.1987707,0.00385643,30449.29815,36516.62912
2018121504,3208.88,261.6149013,-0.003453416,30412.22492,36814.89842
2018121506,3197.73,235.9074353,-0.003474733,30377.937,36717.11538
2018121508,3150,1109.390456,-0.014926213,30367.77493,36750.3783
2018121510,3162.85,996.9503292,0.004079365,31513.49366,37933.50728
2018121512,3141,332.1058064,-0.006908326,31609.92183,38053.23426
2018121514,3139.76,619.0289347,-0.000394779,31842.2855,38310.55728
2018121516,3150.35,219.3047134,0.003372869,32765.30299,38636.86475
2018121518,3169.25,456.2074952,0.005999333,33311.80481,38831.78842
2018121520,3199.24,571.5448642,0.009462807,33577.1026,38932.12673
2018121522,3179.54,289.855546,-0.006157712,33626.12831,38940.24424
2018121600,3184.67,171.6079668,0.001613441,33650.16212,38910.26858
2018121602,3236.76,944.1233726,0.016356483,33504.32076,38830.53246
2018121604,3231.39,447.5028745,-0.001659066,33410.25927,38526.72646
2018121606,3213.24,555.0977513,-0.005616778,33464.8577,38515.61491
2018121608,3220.72,349.3522767,0.002327868,33411.72454,38412.55021
2018121610,3237.88,734.0050145,0.005328001,33472.01336,38421.89181
2018121612,3222.63,909.446825,-0.004709872,33547.20161,38618.5439
2018121614,3210.78,410.1472585,-0.003677121,33924.55588,38770.81767
2018121616,3198.19,263.9130289,-0.003921166,35388.89835,39971.60149
2018121618,3232.49,582.2652673,0.010724816,35571.75255,40129.40962
2018121620,3201.24,285.5145591,-0.00966747,35561.96856,40178.7369
2018121622,3193.78,380.5309512,-0.002330347,35341.26151,40061.64744
2018121700,3195.81,484.1456166,0.00063561,35447.15359,40062.83879
2018121702,3203.09,524.4992611,0.002277983,35399.47804,40057.59549
2018121704,3209.27,297.5555355,0.001929387,35377.84992,40020.88494
2018121706,3240,683.4576766,0.009575386,35696.59923,40047.49487
2018121708,3233.49,1279.263655,-0.002009259,35752.55759,40081.31442
2018121710,3237.16,650.6182016,0.001134997,34501.05975,39109.87584
2018121712,3384.23,3053.328019,0.045431798,34715.00842,39382.84983
2018121714,3396.79,1967.899548,0.003711332,34729.4574,39550.0884
2018121716,3427.12,1828.014394,0.008929018,35138.61109,39627.55781
2018121718,3530.96,2957.138073,0.030299493,35460.3516,39260.67568
2018121720,3492,1750.016727,-0.011033826,35656.94216,38866.79394
2018121722,3496.73,913.8577423,0.001354525,35720.18934,38605.21289
2018121800,3498.77,1050.644037,0.000583402,35888.11158,38583.89701
2018121802,3532.76,966.9023822,0.009714843,35814.16262,37977.93819
2018121804,3483.43,989.4818435,-0.013963587,34239.14134,36878.00054
2018121806,3496.44,562.3370838,0.003734825,32224.46558,34937.23179
2018121808,3448.74,1572.178674,-0.013642448,32108.90679,34729.43219
2018121810,3478.86,1004.096557,0.008733624,32098.95763,34567.95158
2018121812,3525,1096.503147,0.013262965,32219.30758,34837.52866
2018121814,3511.83,1484.787388,-0.00373617,32004.89249,34970.41544
2018121816,3515,1092.199863,0.000902663,31610.9269,34901.53167
2018121818,3531.96,1048.738539,0.004825036,31014.25015,34419.51655
2018121820,3539.58,759.5227977,0.002157442,31161.61094,34836.4523
2018121822,3667.16,2164.971964,0.036043824,30741.54708,34625.21971
2018121900,3692.28,1493.888658,0.006849987,29774.89861,35296.99878
2018121902,3751.46,2111.57999,0.016028037,28706.67772,35633.96772
2018121904,3739.01,858.1284798,-0.003318708,28345.85965,36027.90664
2018121906,3710,1729.764948,-0.007758738,28244.94698,36291.36277
2018121908,3735.04,1466.844815,0.006749326,27410.93683,36238.18902
2018121910,3813.59,2806.012494,0.021030565,27083.05297,36296.74315
2018121912,3870.49,3568.849891,0.014920324,26578.82308,36943.48093
2018121914,3770.16,2453.718909,-0.025921783,25720.35387,36931.11563
2018121916,3793.36,1106.307163,0.006153585,25510.45549,37452.88104
2018121918,3767.14,941.0404903,-0.006912078,25489.80803,37631.46093
2018121920,3669.73,1690.202881,-0.025857813,25209.1126,37765.89861
2018121922,3684.5,899.2756547,0.004024819,25459.97618,38428.22796
2018122000,3736.59,1069.873612,0.014137603,25312.23368,38851.8277
2018122002,3718.09,958.308597,-0.004951038,25277.67477,39253.55219
2018122004,3697.55,820.4935205,-0.005524342,25127.16315,39454.86777
2018122006,3737.88,895.2480802,0.010907222,24608.08821,39357.66146
2018122008,4074.74,5391.988774,0.090120603,24611.25636,38237.40052
2018122010,4021.13,2507.456647,-0.013156668,24646.32704,38108.8625
2018122012,4015.25,2599.932927,-0.001462276,24866.24246,38084.19812
2018122014,4022.53,1949.421878,0.001813088,24789.19801,38075.72633
2018122016,4065.07,4083.903836,0.010575434,25302.79452,35708.56744
2018122018,4043.81,2460.872889,-0.005229922,25271.41162,35798.71162
2018122020,3997.13,2093.146967,-0.011543569,25512.38612,35895.65071
2018122022,4073.77,1156.205189,0.019173757,25742.25047,36102.70705
2018122100,4132.04,1358.925559,0.014303704,25641.47214,36013.90894
2018122102,4045,1363.148812,-0.021064656,25912.28996,36130.17126
2018122104,3935.83,1658.696469,-0.026988875,26060.84285,36076.0382
2018122106,4010.93,1238.324153,0.019081109,26038.68862,36453.97896
2018122108,3980,1249.495055,-0.007711429,25726.68686,36322.40893
2018122110,4024.49,699.4412297,0.011178392,25862.87287,36464.7054
2018122112,4040,1354.735737,0.003853904,25788.99081,36545.95322
2018122114,3967.68,1794.919738,-0.01790099,25990.50891,37548.54086
2018122116,3939.74,1162.892666,-0.007041899,26058.76551,36362.70642
2018122118,3812.1,2467.774973,-0.032398077,26148.06907,35099.90452
2018122120,3846.37,1725.052257,0.008989796,26097.81546,34474.32406
2018122122,3841.08,893.8279568,-0.001375323,26109.62071,34412.30935
2018122200,3829.17,734.9003581,-0.00310069,26127.73909,34203.96529
2018122202,3821.17,449.7658334,-0.002089226,26150.92774,34348.52958
2018122204,3819.54,463.4091957,-0.000426571,26022.8599,34081.46059
2018122206,3840.33,696.000872,0.005443064,26105.06747,34047.14756
2018122208,3926.5,742.51399,0.022438176,26590.54705,34183.90308
2018122210,3872.77,653.1785673,-0.013683942,26294.11704,34767.68578
2018122212,3832.27,432.5261757,-0.010457631,26283.8311,35151.93432
2018122214,3834.76,491.5448779,0.000649745,26288.1432,35397.63678
2018122216,3847.1,562.1844596,0.003217933,26337.74945,35405.39525
2018122218,3890,565.7142369,0.011151257,26508.32558,35503.10998
2018122220,3880,874.7899456,-0.002570694,26529.65869,35624.67081
2018122222,3980.9,1031.06964,0.026005155,26801.05742,35322.88669
2018122300,3990.63,575.58497,0.002444171,26909.62336,35526.9817
2018122302,4008.05,507.6851194,0.004365226,27720.02328,36149.72575
2018122304,4007.53,321.0229305,-0.000129739,27223.14184,35841.72721
2018122306,3972.02,239.9583783,-0.00886082,27266.30263,35690.46164
2018122308,3992.12,202.6322261,0.005060397,27375.38754,35315.38554
2018122310,4014.28,441.5175443,0.005550935,27193.00465,35234.21519
2018122312,4008.29,362.8231168,-0.001492173,27469.23205,35407.59365
2018122314,3927.81,834.9018197,-0.020078388,26947.64984,33627.20877
2018122316,3958.21,358.437803,0.007739682,26799.67427,33562.98871
2018122318,3957.33,230.6389643,-0.000222323,26721.96805,33834.36389
2018122320,3945.32,257.9805542,-0.003034875,26519.51585,33807.05565
2018122322,3943.83,276.7091907,-0.000377663,26480.65611,33838.61458
2018122400,4173.72,1976.657581,0.058291052,27710.77755,33489.72635
2018122402,4175.35,988.4513608,0.000390539,28168.89256,33656.95919
2018122404,4209.19,1007.775037,0.00810471,28075.32295,33724.65455
2018122406,4187.14,660.103051,-0.005238538,28195.64334,33560.84026
2018122408,4200,909.6905212,0.003071309,28490.94371,33470.56825
2018122410,4133.7,1514.495453,-0.015785714,28543.75451,33617.80957
2018122412,4149.7,834.3294388,0.003870624,28546.36774,33537.31048
2018122414,4054.95,1253.335879,-0.022832976,27868.29486,32526.87658
2018122416,4081.1,1148.139032,0.006448908,27605.62335,32042.62973
