P_avg,P_max,P_min,P_poc,P_std,V_avg,V_max,V_min,V_poc,V_std,L
37174.855,37722.02,36347.87,0.036964502,426.9241044,306.374263,649.2827933,155.1425669,1.612864676,143.9869209,1
37065.172,37722.02,35903.17,0.049071673,587.5261301,294.3663654,529.2038171,155.1425669,1.270733664,114.122232,1
36928.466,37722.02,35751.01,0.053373731,718.3330117,317.8468251,529.2038171,155.1425669,1.176860112,135.5633895,1
36878.389,37722.02,35751.01,0.053446207,742.6143197,323.1892779,529.2038171,155.1425669,1.157406126,135.0893539,1
36758.507,37722.02,35751.01,0.053620513,776.5106632,322.0741055,529.2038171,155.1425669,1.161413612,135.9684553,0
36646.258,37722.02,35751.01,0.053784755,834.7669071,325.8561468,529.2038171,155.1425669,1.147933694,134.4931118,0
36374.056,37613.77,35000,0.071858085,887.1605352,333.6774523,529.2038171,155.1425669,1.121026451,139.9493901,0
36186.932,37613.77,35000,0.072229666,842.1299106,354.0820077,529.2038171,155.1425669,1.056425466,131.0576819,0
36049.246,37596.51,35000,0.072026749,679.8449049,376.1990405,529.2038171,218.7448698,0.825251832,110.860635,0
35891.165,36347.87,35000,0.037554367,410.5423616,381.1293124,529.2038171,220.9009338,0.80891937,103.9618351,0
35879.789,36334.27,35000,0.037187231,397.8613603,356.943248,529.2038171,169.2492277,1.008436471,122.6636085,0
35904.306,36334.27,35000,0.037161838,406.9131894,329.5380424,526.1089691,169.2492277,1.082909089,109.8456481,0
35947.895,36334.27,35000,0.037116777,411.9823067,289.4909208,455.0284593,125.6377529,1.137827416,103.0059745,0
35903.375,36236.91,35000,0.034451079,389.0043167,269.1664165,455.0284593,125.6377529,1.2237437,112.3447652,0
35865.716,36236.91,35000,0.034487252,394.0370609,271.2922191,455.0284593,125.6377529,1.214154639,111.5281589,0
35905.626,36236.91,35000,0.034448919,402.7974914,264.6984804,455.0284593,125.6377529,1.244399688,111.8931897,0
36010.476,36236.91,35532.14,0.019571249,247.3260725,231.4369957,392.7588787,122.4136118,1.16811604,97.5459962,1
36033.52,36236.91,35649.16,0.016311201,204.9033685,203.0843876,376.3128944,109.2327983,1.3151188,85.96343179,1
36005.505,36234.11,35649.16,0.016246127,192.7994689,184.1199236,268.0475891,109.2327983,0.862561681,60.7108533,1
35984.82,36234.11,35649.16,0.016255465,202.4393669,188.2373136,309.2214899,109.2327983,1.062428526,67.99451712,1
36028.603,36671.94,35649.16,0.028388001,290.5271368,206.6239879,353.1159704,109.2327983,1.180323614,85.01830872,1
36053.538,36671.94,35649.16,0.028368367,311.8626616,201.7489099,353.1159704,109.2327983,1.208845055,83.30696679,1
36065.524,36671.94,35649.16,0.028358939,319.7610555,211.1024997,353.1159704,109.2327983,1.155283203,78.94883954,1
36091.89,36671.94,35649.16,0.028338222,314.4203496,226.8988118,353.1159704,109.2327983,1.074854338,77.41314548,1
36156.864,36671.94,35762.58,0.025150411,277.7625858,228.453598,353.1159704,109.2327983,1.067539204,77.90823919,1
36180.766,36671.94,35762.58,0.025133796,288.5141671,234.9329501,353.1159704,109.2327983,1.038096921,80.64747661,1
36208.958,36671.94,35762.58,0.025114227,287.927066,277.8159346,551.2434566,109.2327983,1.59101982,119.0417157,1
36236.964,36671.94,35808.85,0.023817945,250.927824,313.1720065,551.2434566,186.6682536,1.164137264,115.8707541,1
36214.166,36671.94,35728.78,0.026043952,286.9808674,328.6553148,551.2434566,206.4009817,1.049252695,107.101358,0
36198.181,36671.94,35649,0.028259431,315.1363919,338.6618519,551.2434566,206.4009817,1.018250131,109.7263125,0
35944.359,36402.95,34133.72,0.063131742,690.176633,404.5668348,1012.165799,206.4009817,1.99167294,239.9821175,0
35662.852,36402.95,33582.62,0.079083131,992.5799302,435.3523273,1012.165799,219.1736506,1.82149514,231.3264341,0
35411.19,36402.95,33582.62,0.079645163,1121.805557,473.1938612,1012.165799,257.7068219,1.594397221,222.8290251,0
35080.591,36402.95,32846.74,0.101372579,1344.106254,544.7302774,1012.165799,257.7068219,1.385013847,268.1166819,0
34742.082,36402.95,32846.74,0.102360302,1426.89929,566.6212573,1012.165799,294.2542831,1.267004206,250.4315946,0
34400.137,36330.42,32846.74,0.101269364,1394.004566,601.9841336,1012.165799,341.5013361,1.114089933,231.9861662,0
34052.229,36042.64,32846.74,0.093852887,1288.910758,636.3382793,1012.165799,341.5013361,1.053943295,248.4873883,1
33759.544,35728.78,32846.74,0.085369637,1106.051809,626.8200866,1012.165799,341.5013361,1.069947306,257.5319027,1
33427.073,35649,32404.07,0.097074907,934.7730044,643.1397855,1012.165799,367.6115909,1.002199246,242.1541607,1
33037.381,34133.72,31752.08,0.072089249,684.2878322,819.6704658,2174.593664,367.6115909,2.204522608,527.7605432,1
32843.637,33790.14,31752.08,0.06205342,609.5875518,782.3828217,2174.593664,367.6115909,2.309588124,525.8178736,1
32776.677,33790.14,31752.08,0.06218019,553.5997912,798.6540687,2174.593664,367.6115909,2.262534111,519.0731648,1
32747.987,33503.24,31752.08,0.053473821,500.0899852,810.1978184,2174.593664,367.6115909,2.230297382,515.3752558,1
32804.482,33503.24,31752.08,0.05338173,542.5907611,744.0553678,2174.593664,345.0812963,2.458839015,529.6280881,1
32768.985,33503.24,31752.08,0.053439556,546.2426828,742.9546495,2174.593664,345.0812963,2.462481888,530.2567242,1
32758.927,33503.24,31752.08,0.053455963,542.7688768,707.6912359,2174.593664,295.2489103,2.65559987,548.6869658,1
32826.903,33531.1,31752.08,0.054193964,595.6216263,683.7112253,2174.593664,295.2489103,2.748740527,544.8282086,1
32933.163,34178.39,31752.08,0.073673762,732.0470258,722.9553435,2174.593664,295.2489103,2.599530899,533.5466279,1
33096.286,34178.39,31752.08,0.073310643,781.1466689,717.7783458,2174.593664,295.2489103,2.618280092,536.1445158,1
33421.91,35008.32,32196.28,0.084137621,835.3565718,562.5425108,760.0527725,295.2489103,0.826255533,160.8637902,1
33713.082,35108,32558.84,0.075613378,867.5191111,572.9830174,760.0527725,295.2489103,0.811200067,169.5518035,1
34058.571,36367.91,32558.84,0.111838809,1154.108154,657.4659103,1521.797305,295.2489103,1.865569569,345.895349,1
34365.817,36575.7,32558.84,0.116885334,1377.245057,678.2221349,1521.797305,295.2489103,1.808475913,355.6888099,1
34653.824,36575.7,32558.84,0.115913903,1454.519902,741.3571453,1521.797305,295.2489103,1.654463577,345.8831559,1
35066.729,36687.89,32882.92,0.108506556,1377.768504,746.5498109,1521.797305,295.2489103,1.642955871,341.6472913,1
35518.437,37400,33531.1,0.108926527,1321.570828,777.8728995,1521.797305,452.9283479,1.374092037,308.4162614,1
35857.026,37400,34035.3,0.093836561,1182.227752,750.996053,1521.797305,386.2163433,1.512099774,331.1855872,1
36137.564,37400,34035.3,0.093108102,1066.858298,694.6369901,1521.797305,196.4621433,1.907953623,374.583833,1
36419.006,37400,35008.32,0.065671205,784.5193788,675.6888125,1521.797305,196.4621433,1.961457904,392.5315566,1
36617.645,37400,35108,0.062592775,622.3665839,646.5648755,1521.797305,196.4621433,2.049810022,407.4586642,1
36850.115,37432.7,36291.76,0.03096164,384.552424,644.1135218,1521.797305,196.4621433,2.057611146,406.8827174,1
36997.137,37838.13,36291.76,0.041797018,454.4132229,584.0876399,976.4314007,196.4621433,1.335363401,290.7053938,1
37128.427,37888.6,36291.76,0.043008555,505.8709639,544.4871452,976.4314007,196.4621433,1.432484246,265.6673704,1
37191.606,37888.6,36687.89,0.032284435,422.3210923,528.3407298,921.5384851,196.4621433,1.372365031,240.1825563,1
37170.694,37888.6,36478.77,0.037928536,454.0225376,531.5902415,921.5384851,196.4621433,1.36397602,240.2399465,1
37101.312,37888.6,36478.77,0.037999465,467.8890629,514.8500545,921.5384851,196.4621433,1.40832527,240.1192352,1
37082.225,37888.6,36478.77,0.038019024,479.9806568,514.7543506,921.5384851,196.4621433,1.408587107,240.176385,1
37054.602,37888.6,36478.77,0.038047366,494.0195722,517.9046401,921.5384851,227.9650378,1.339191414,235.7025434,1
37002.256,37888.6,36326.26,0.042222831,543.4051524,526.8930937,921.5384851,227.9650378,1.316345679,226.4530407,1
36981.25,37888.6,36326.26,0.042246814,547.771784,519.3820191,921.5384851,227.9650378,1.335382092,234.765661,1
36939.407,37888.6,36326.26,0.042294669,524.9613951,464.1343082,921.5384851,166.7037793,1.626328182,247.2006601,1
36871.271,37888.6,36326.26,0.042372827,431.1971314,412.0145652,814.9672468,166.7037793,1.573399395,187.8710607,1
36787.507,37156.77,36326.26,0.022575871,258.3160125,405.5759154,814.9672468,166.7037793,1.598377623,184.6603495,1
36834.983,37398.31,36326.26,0.029104126,321.9001505,370.4008717,550.0312104,166.7037793,1.034898836,120.2974904,1
36933.724,37466.18,36326.26,0.030863933,350.6504215,345.5527198,463.2168104,166.7037793,0.858083337,103.5709611,1
36946.204,37466.18,36326.26,0.030853508,343.8061496,337.4540997,463.2168104,166.7037793,0.87867663,98.30391476,0
36967.125,37466.18,36326.26,0.030836047,335.1829369,325.1933645,463.2168104,166.7037793,0.911805293,99.3197442,0
37023.257,37466.18,36326.26,0.030789295,333.8795582,329.3838118,463.2168104,166.7037793,0.900205233,95.575152,0
37084.189,37466.18,36784.65,0.018377913,232.8650984,312.5184071,463.2168104,166.7037793,0.948785814,105.2687772,0
37139.835,37466.18,36830.98,0.01710293,219.43245,313.201421,463.2168104,166.7037793,0.946716749,104.8819439,0
37062.826,37466.18,36244.18,0.032971042,359.0856985,326.9927302,463.2168104,184.6770608,0.851822453,91.71945926,0
36908.373,37466.18,35612.24,0.050230879,579.0125528,338.9645125,520.0588785,184.6770608,0.989430472,108.6142297,0
36722.577,37466.18,35193,0.061901429,788.4070978,332.0836492,520.0588785,184.6770608,1.00993174,102.0625626,0
36517.58,37466.18,35193,0.062248922,856.7345182,326.3403655,520.0588785,184.6770608,1.027705589,95.2522259,0
36297.449,37341.11,35193,0.059180743,868.6394293,328.9123109,520.0588785,184.6770608,1.019669397,94.85486862,0
36176.091,37341.11,35193,0.059379273,870.5900806,345.2012934,522.9815511,184.6770608,0.980020923,113.0459196,0
36083.644,37341.11,35193,0.059531404,829.1050559,348.2588207,522.9815511,184.6770608,0.971416861,110.9593744,0
35900.922,37341.11,35193,0.059834396,734.8692718,355.1608518,522.9815511,184.6770608,0.952538797,107.6384683,0
35782.162,37341.11,35193,0.060032985,638.7601116,355.0813077,522.9815511,183.8816204,0.954992345,107.7786557,0
35622.622,36244.18,35193,0.029508777,331.4295781,342.5242956,522.9815511,137.145216,1.126449539,125.5804432,0
35580.982,36010.86,35193,0.022985875,263.9500477,326.075687,522.9815511,137.145216,1.183272321,140.9312766,0
35574.034,36010.86,35193,0.022990364,263.9502817,290.3276604,522.9815511,137.145216,1.328968568,131.2661518,0
35634.766,36010.86,35264.87,0.020934331,234.7959982,265.9879992,522.9815511,137.145216,1.450577982,132.9992211,0
35587.932,36010.86,34880,0.031776502,326.9148841,252.697732,522.9815511,137.145216,1.526869007,123.7997606,0
35558.93,36010.86,34880,0.031802419,368.9247734,242.7132527,522.9815511,137.145216,1.589679718,121.1144438,0
35525.572,36010.86,34880,0.031832281,378.0194888,209.7621342,338.8898209,137.145216,0.961777995,70.73829484,0
35509.923,35854.37,34880,0.027439372,358.4291926,203.1885974,338.8898209,137.145216,0.992893339,64.9366914,0
35556.035,35902.76,34880,0.028764737,377.8063216,185.6722466,272.8813018,137.145216,0.7310521,44.75264036,0
35571.992,35907.55,34880,0.02888649,389.9874932,185.1625774,272.8813018,137.145216,0.733064357,44.80429116,0
35602.521,36051,34880,0.032890929,416.1680651,183.7514022,272.8813018,123.0334647,0.81549221,46.66817385,0
35752.788,37330.45,34880,0.068538711,688.6345608,227.1071515,573.6882771,123.0334647,1.984326823,129.5085,0
35968.059,37695.47,34880,0.078276951,914.9646977,242.6993166,573.6882771,123.0334647,1.856844175,130.2602851,0
36280.613,38925.86,34880,0.111515756,1302.902484,318.4598294,905.5971713,123.0334647,2.457338836,241.7016577,0
36693.989,39013.76,34974.85,0.110070072,1455.929352,318.1044321,905.5971713,123.0334647,2.46008426,241.7787233,0
37115.763,39192.59,35283.82,0.105312937,1512.400869,343.3647192,905.5971713,123.0334647,2.279103422,244.4330972,0
37486.777,39192.59,35854.37,0.0890506,1467.473355,344.1623202,905.5971713,123.0334647,2.273821568,243.9020724,0
37844.028,39426.88,35902.76,0.093122223,1460.755767,358.5120084,905.5971713,123.0334647,2.182810306,240.472339,0
38212.028,39582.76,35907.55,0.096179402,1378.594059,381.5826266,905.5971713,123.0334647,2.050836836,230.5714621,0
38531.148,39582.76,36051,0.09165987,1133.430169,431.4109309,905.5971713,123.0334647,1.813963557,235.6609796,0
38844.153,39582.76,37330.45,0.057983244,734.3547987,451.6526656,905.5971713,201.4463768,1.559053778,213.9206713,0
39167.83,40567.22,37695.47,0.073319099,705.8082714,506.0933687,1118.095308,201.4463768,1.81122494,300.2727808,0
39467.006,40687.23,38925.86,0.044628924,643.7008833,553.9906673,1118.095308,201.4463768,1.654628833,305.1854148,0
39598.169,40687.23,38993.96,0.042761321,654.7201879,540.7871807,1118.095308,201.4463768,1.695027109,290.8005208,0
39666.479,40687.23,38993.96,0.042687681,621.777934,574.0424968,1118.095308,201.4463768,1.596831134,274.8873035,0
39775.616,40687.23,38993.96,0.042570554,625.1287287,556.0937251,1118.095308,201.4463768,1.64837129,287.2882211,0
39929.499,40687.23,39098.75,0.039782117,600.2406863,559.9806998,1118.095308,240.3161244,1.567516852,282.1741707,0
39982.013,40687.23,39098.75,0.039729866,573.769608,543.5036354,1118.095308,206.2180934,1.677775741,298.7595553,0
40066.825,40687.23,39098.75,0.039645767,570.871842,521.6042921,1118.095308,175.4390628,1.807224863,318.288646,0
40192.316,40687.23,39181.05,0.037474327,461.9616556,472.1949381,1118.095308,175.4390628,1.996328569,329.6222323,0
40313.248,40687.23,39696.86,0.024566862,296.4602501,460.6809934,1118.095308,175.4390628,2.046223436,337.2405673,0
40268.495,40687.23,39696.86,0.024594165,287.5051171,386.1318455,797.4732504,175.4390628,1.610937287,245.757119,0
40185.857,40532.79,39696.86,0.020801597,272.1269693,360.5873399,773.5623046,175.4390628,1.658747204,208.7384744,0
40193.199,40532.79,39696.86,0.020797797,274.6535238,322.6683246,601.8804904,175.4390628,1.321609204,152.1550128,0
40229.692,40532.79,39860.85,0.016702589,220.2295659,306.4734543,542.0281948,175.4390628,1.196152968,125.4010807,0
40271.26,40699.64,39860.85,0.020828502,266.0694721,309.5224853,542.0281948,175.4390628,1.184369955,125.6112683,0
40216.069,40699.64,39860.85,0.020857086,263.0164369,360.06763,745.7675711,175.4390628,1.583948294,183.1744325,0
40217.836,40699.64,39860.85,0.020856169,261.0977528,378.8772369,745.7675711,175.4390628,1.50531215,175.1002844,0
40191.895,40699.64,39860.85,0.020869631,250.2401145,369.7144818,745.7675711,83.81151169,1.79045207,188.7909241,0
40167.807,40699.64,39860.85,0.020882146,244.4653996,362.9596445,745.7675711,83.81151169,1.823773164,197.2343768,0
40131.599,40699.64,39860.85,0.020900986,234.4474583,357.2141099,745.7675711,83.81151169,1.853107257,202.9297961,0
40147.044,40699.64,39860.85,0.020892945,238.6259575,335.4997811,745.7675711,83.81151169,1.973044683,212.4923679,0
40174.15,40699.64,39969.69,0.018169644,216.9116073,328.8301399,745.7675711,83.81151169,2.013063825,206.2445204,0
40140.939,40699.64,39969.69,0.018184677,219.0597149,307.7455648,745.7675711,83.81151169,2.150984888,209.5505901,0
40044.257,40699.64,39094.97,0.040072413,398.0782896,320.3303748,745.7675711,83.81151169,2.066479209,221.7926429,0
39899.298,40274.14,39094.97,0.029553653,396.8352145,318.0945966,745.7675711,83.81151169,2.081003785,221.785492,0
39778.152,40274.14,38769.42,0.037827801,531.2991233,296.6447643,565.7798876,83.81151169,1.624732454,182.7680819,1
39698.278,40274.14,38769.42,0.037903911,558.640983,302.6012168,565.7798876,83.81151169,1.592750951,187.2211846,1
39549.919,40274.14,38687.88,0.040107794,613.3339902,357.298178,630.781124,115.4260581,1.442366901,195.8972204,1
39415.497,40274.14,38687.88,0.040244577,623.486959,361.4599423,630.781124,152.8560183,1.322207663,190.5570836,1
39248.067,40274.14,38353.99,0.048923429,664.1266356,374.0230887,630.781124,155.4605412,1.270832195,179.0712224,1
39089.192,40131.91,38353.99,0.045483672,575.5137456,372.8154495,630.781124,143.3841491,1.30734114,180.7418889,1
38961.814,39978.8,38353.99,0.041702627,445.3240909,334.0944519,630.781124,88.12180703,1.624269167,197.0776464,1
38835.913,39250.05,38353.99,0.023072974,268.8713835,328.4074782,630.781124,88.12180703,1.652396346,202.6471125,1
38846.916,39250.05,38353.99,0.023066439,282.5539107,300.2196904,630.781124,88.12180703,1.807540726,184.7768119,1
38872.332,39504.21,38353.99,0.029589683,330.2505887,293.9410632,630.781124,88.12180703,1.846150079,185.5229109,1
38912.454,39504.21,38353.99,0.029559174,340.5694735,255.8429207,630.781124,88.12180703,2.121064423,169.825288,0
38869.072,39504.21,38353.99,0.029592165,331.4926579,241.6962901,630.781124,88.12180703,2.245211611,156.895692,0
38903.001,39504.21,38353.99,0.029566357,328.2341824,207.1722463,312.412382,88.12180703,1.082628484,81.76018488,0
38795.813,39504.21,37696.68,0.046590852,504.6321438,285.0503475,935.8247135,88.12180703,2.973870805,242.196915,0
38730.414,39504.21,37696.68,0.046669524,601.3605575,293.8319969,935.8247135,88.12180703,2.884991817,243.5209364,0
38634.812,39504.21,37696.68,0.046785008,680.1450161,313.8585102,935.8247135,88.12180703,2.700907826,237.944581,0
38558.767,39504.21,37696.68,0.046877277,694.7570816,333.774666,935.8247135,126.6566627,2.424294391,224.9299297,0
38453.273,39504.21,37664.85,0.04783364,745.8072419,338.8419474,935.8247135,150.2878225,2.318298832,220.2679469,0
38328.008,39504.21,37664.85,0.047989971,709.8492129,345.537341,935.8247135,150.2878225,2.273377716,219.4283918,0
38138.414,39170.64,37608.27,0.040965783,606.4547195,344.7255785,935.8247135,150.2878225,2.278731084,219.852614,0
37991.862,39027.17,37608.27,0.037347472,496.3829424,358.5771081,935.8247135,177.3294768,2.115291857,210.4015153,0
37869.302,39027.17,37511.53,0.040022919,440.0314549,353.2033235,935.8247135,177.3294768,2.147474801,212.3884662,0
37750.166,38097.68,37511.53,0.015527084,170.3521436,362.3615569,935.8247135,177.3294768,2.093200071,211.1173797,0
37701.566,38097.68,37210.68,0.023526874,241.693899,312.5143171,437.3523156,177.3294768,0.832034965,76.7760674,0
37569.782,38097.68,36382.16,0.045662229,482.2289661,328.8180937,529.3417422,177.3294768,1.070538003,102.4769645,0
37421.176,38097.68,36243.31,0.049554028,632.9933461,320.4730463,529.3417422,177.3294768,1.098414577,104.5126246,0
37144.975,37952.35,35335.67,0.07044506,865.0583074,355.7809616,640.3625185,177.3294768,1.301455366,144.1708974,0
36944.656,37952.35,35335.67,0.070827023,958.2164701,383.0518427,640.3625185,237.7681355,1.051018004,131.9384245,0
36733.421,37835.81,35335.67,0.068061725,944.117734,371.2219446,640.3625185,232.5569635,1.098549159,140.1912973,0
36587.173,37835.81,35335.67,0.068333785,906.046927,365.7813424,640.3625185,183.3621143,1.249381396,146.8437544,0
36329.911,37835.81,35132.5,0.074410036,918.4963546,390.3181756,640.3625185,183.3621143,1.170840695,152.9258402,0
36131.539,37835.81,35132.5,0.074818568,846.321979,388.9397503,640.3625185,183.3621143,1.174990224,154.3002257,0
35927.445,37210.68,35132.5,0.057843802,599.8713562,366.0595158,640.3625185,148.3206737,1.34415805,172.1755856,0
35774.61,36382.16,35132.5,0.034931478,396.9907249,353.158128,640.3625185,148.3206737,1.393262128,171.0699961,0
35728.771,36243.31,35132.5,0.03109007,341.651916,324.6587046,640.3625185,148.3206737,1.515566464,161.9538363,0
35683.325,36145.79,35132.5,0.028396737,292.2593977,325.7845476,640.3625185,148.3206737,1.510328984,161.4944266,0
35761.959,36145.79,35132.5,0.028334298,294.1064566,290.7258742,534.1714506,148.3206737,1.327197925,117.7427864,0
35772.519,36145.79,35132.5,0.028325934,291.9932544,264.7193764,534.1714506,148.3206737,1.457584186,106.8631151,0
35782.934,36145.79,35132.5,0.028317689,296.4904604,262.6957179,534.1714506,148.3206737,1.468812586,107.727955,0
35756.336,36122.01,35132.5,0.027673697,271.1713859,273.5720688,534.1714506,148.3206737,1.410417294,104.2631069,0
35793.792,36122.01,35507.06,0.017180354,188.7805706,241.1801158,308.3384374,148.3206737,0.663478261,51.03612697,0
35805.335,36122.01,35507.06,0.017174815,173.6311565,234.9615294,308.3384374,148.3206737,0.681038143,54.22290398,0
35778.323,36122.01,35507.06,0.017187782,195.1216006,239.90562,308.3384374,182.7044195,0.523681012,47.25094696,0
35782.68,36122.01,35507.06,0.017185689,193.2171005,229.3098312,292.1256229,182.7044195,0.477176241,41.76154648,0
35752.272,36122.01,35507.06,0.017200305,192.4717927,223.9516641,292.1256229,182.7044195,0.488592946,43.03570751,0
35671.483,36122.01,34980.96,0.031987737,309.4303269,224.2846186,292.1256229,182.7044195,0.487867622,43.45491941,0
35446.635,35944.15,33873.53,0.058415136,613.3531089,271.0007162,756.9367605,182.7044195,2.118932928,174.6743777,0
35259.884,35944.15,33873.53,0.058724527,769.3512259,307.5445983,756.9367605,182.7044195,1.867151445,193.09471,1
35107.15,35879.81,33873.53,0.057147333,770.0208397,313.8468076,756.9367605,182.7044195,1.82965806,190.6545013,1
34978.247,35725.9,33873.53,0.052957771,733.3229931,319.753135,756.9367605,182.7044195,1.795861488,190.8216225,1
34978.748,35725.9,33873.53,0.052957013,733.7260165,336.6663301,756.9367605,182.7044195,1.705642322,187.5043026,1
34966.788,35725.9,33873.53,0.052975126,722.5811806,350.6478389,756.9367605,190.7658371,1.614642557,179.8029194,1
34973.29,35725.9,33873.53,0.052965277,728.4286194,357.7652121,756.9367605,190.7658371,1.582520894,174.4062841,1
34925.991,35619.69,33873.53,0.049996004,688.3852168,355.8505342,756.9367605,183.2337709,1.612202131,176.3954327,1
34829.98,35589.77,33873.53,0.049274791,646.5672825,355.5138492,756.9367605,183.2337709,1.613728947,176.7483997,1
34775.848,35589.77,33873.53,0.049351492,655.1260166,371.6092672,756.9367605,183.2337709,1.543833914,175.9068177,1
34693.958,35589.77,33054.63,0.073071513,812.68176,424.1272011,1282.116099,183.2337709,2.59092632,321.706035,1
34618.99,35589.77,33054.63,0.07322975,921.3930629,481.0645901,1282.116099,183.2337709,2.284271906,390.5439717,0
34429.98,35589.77,32526.71,0.088964908,1136.280366,594.7154282,1411.850853,183.2337709,2.065890717,479.3047849,1
34286.414,35589.77,32526.71,0.089337427,1202.474165,681.9656715,1411.850853,183.2337709,1.801582006,508.5684872,1
34005.507,35589.77,32526.71,0.09007541,1212.407013,697.9964552,1411.850853,183.2337709,1.760205332,500.4324164,1
33679.336,35589.77,32261.93,0.098809549,1197.257729,738.0594072,1411.850853,183.2337709,1.664658793,482.7574435,1
33379.642,35252.91,32261.93,0.089604915,1029.207187,749.3400806,1411.850853,183.2337709,1.63959878,471.7702892,1
33004.814,34659.58,31504.63,0.095590601,950.7297554,791.6478841,1411.850853,187.3989874,1.546712737,432.7157244,1
32702.272,34439.64,31504.63,0.089749422,840.6418756,820.9429461,1411.850853,381.7420452,1.25478733,395.5859177,1
32520.246,33155.12,31504.63,0.050752691,579.0027572,829.6101502,1411.850853,381.7420452,1.241678164,387.0662187,1
32518.999,33155.12,31504.63,0.050754637,577.7360172,740.4553831,1411.850853,381.7420452,1.39118282,373.704071,1
32465.336,33155.12,31504.63,0.050838531,536.0225399,646.9646483,1411.850853,189.8786743,1.888777357,383.6827526,1
32472.361,33155.12,31504.63,0.050827533,537.3749025,531.1309092,1223.69133,189.8786743,1.946436627,290.6870157,1
32315.423,33042.16,31504.63,0.047578829,544.9350277,492.653616,838.9183983,189.8786743,1.317436233,200.2161752,1
32163.342,33042.16,31182.19,0.057828879,630.2823402,510.5141276,838.9183983,189.8786743,1.271345275,212.4698533,1
31856.139,33042.16,29189.9,0.12092677,1128.578425,736.4378649,2982.386402,189.8786743,3.791912204,813.8259803,1
31768.482,33042.16,29189.9,0.121260437,1098.64656,858.9082564,2982.386402,189.8786743,3.251229345,846.0318834,1
31894.399,33042.16,29189.9,0.120781708,1136.549725,887.0841475,2982.386402,189.8786743,3.147962609,841.3637213,1
31971.914,33042.16,29189.9,0.120488877,1143.242501,916.6638588,2982.386402,189.8786743,3.046381398,830.6062536,1
31960.259,33042.16,29189.9,0.120532815,1136.482484,897.1352161,2982.386402,189.8786743,3.11269436,843.107185,1
31910.569,32763.8,29189.9,0.111997376,1093.991538,886.5535515,2982.386402,189.8786743,3.149846643,850.8003664,1
32053.466,34042.41,29189.9,0.151387997,1274.444552,958.8471707,2982.386402,253.5134623,2.84599363,814.986126,1
32195.367,34042.41,29189.9,0.150720754,1413.135109,950.248574,2982.386402,167.5274956,2.962234286,823.6621003,1
32471.507,34347.14,29189.9,0.15882355,1544.470657,896.8880728,2982.386402,167.5274956,3.138472895,848.5835818,1
32753.412,34347.14,29189.9,0.157456573,1540.257805,869.5637451,2982.386402,167.5274956,3.237093223,859.3046462,1
33227.534,34347.14,31716.26,0.079177708,930.4723167,628.90246,1606.44596,167.5274956,2.28798352,433.1736669,1
33450.214,34347.14,32409.31,0.057931767,783.4519853,495.7940322,912.8148665,167.5274956,1.503219729,275.0709167,1
33575.464,34347.14,32409.31,0.057715658,761.3282745,512.7862673,1057.993068,167.5274956,1.736523829,305.5551378,1
33683.463,34347.14,32502.83,0.054754168,645.2783996,479.7085538,1057.993068,167.5274956,1.856263695,291.4561927,1
33795.204,34347.14,32545.26,0.053317625,498.074099,473.5778344,1057.993068,167.5274956,1.880294025,295.6371407,1
33830.548,34347.14,32898.7,0.042814559,402.9843819,490.7476657,1057.993068,167.5274956,1.814508014,288.3481539,1
33763.059,34347.14,32898.7,0.042900141,419.7260322,444.9407404,1057.993068,167.5274956,2.00131274,247.3132522,1
33726.69,34347.14,32898.7,0.042946402,411.0434487,477.5238932,1057.993068,265.8193828,1.658919473,227.3627072,1
33553.384,34016.3,32614.08,0.041790718,479.954114,489.3490544,1057.993068,265.8193828,1.618831544,220.3787056,1
33413.423,34016.3,32601.63,0.042338374,535.6795713,494.981082,1057.993068,265.8193828,1.600412044,219.839909,1
33319.122,34016.3,32601.63,0.042458202,517.0995613,468.2893414,1057.993068,265.8193828,1.691632961,225.0819231,1
33208.918,34016.3,32601.63,0.042599099,485.8396266,469.8474555,1057.993068,265.8193828,1.686023146,223.6473607,0
33133.856,33652.28,32601.63,0.031709258,397.1250121,410.3525672,501.3738206,265.8193828,0.5740294,87.49468768,0
33170.836,33859.1,32601.63,0.037908903,447.8761852,400.6270307,501.3738206,265.8193828,0.587964415,88.56851912,0
33219.231,34104.19,32601.63,0.045231631,521.8665932,428.0699881,540.2489565,290.9428229,0.582395731,84.58359728,0
33319.554,34104.19,32601.63,0.045095442,549.1198441,431.8891944,540.2489565,290.9428229,0.577245592,86.83958668,0
33483.074,35002.72,32601.63,0.07171056,765.7351276,434.0695974,540.2489565,290.9428229,0.574345992,87.74623927,0
33603.726,35002.72,32601.63,0.071453088,881.6383031,442.3319739,575.9827884,290.9428229,0.644402807,97.31739119,0
33821.167,35002.72,32601.63,0.070993706,878.57432,416.7725359,575.9827884,167.9706191,0.978980461,130.6501591,0
34025.936,35002.72,32841.02,0.063530949,797.6562185,380.0888365,575.9827884,134.5368269,1.16142838,153.719751,0
34209.083,35002.72,32841.02,0.06319082,741.1446659,372.8895208,575.9827884,134.5368269,1.183851883,159.0209987,0
34434.438,35094.57,33265.68,0.053112236,609.945429,377.5469028,575.9827884,134.5368269,1.169248001,157.0237666,0
34555.822,35094.57,33859.1,0.035752875,451.7862335,343.8871605,575.9827884,126.4467625,1.307219569,172.0206325,0
